timestamp,artist_name,region,dsp,genre,isrc,streams,marketing_spend_usd
2026-03-09 01:36:34.594594595,Artist_15,Argentina,Spotify,Rock En Español,USUMG2642972,4400,301.49
2026-03-09 04:49:43.783783784,Artist_12,Mexico,Apple Music,Reggaeton,USUMG2620799,4249,275.64
2026-03-09 08:02:52.972972973,Artist_9,Argentina,Amazon Music,Rock En Español,USUMG2681088,3568,141.98
2026-03-09 11:16:02.162162162,Artist_10,Brazil,Apple Music,Rock En Español,USUMG2638916,459,613.34
2026-03-09 14:29:11.351351351,Artist_12,Brazil,Amazon Music,Reggaeton,USUMG2680463,570,865.31
2026-03-09 17:42:20.540540541,Artist_17,Brazil,Apple Music,Rock En Español,USUMG2686700,4692,84.06
2026-03-09 20:55:29.729729730,Artist_6,US-Latin,YouTube Music,Regional Mexican,USUMG2647158,2184,548.43
2026-03-10 00:08:38.918918919,Artist_7,Argentina,YouTube Music,Reggaeton,USUMG2694607,12560,107.54
2026-03-10 03:21:48.108108108,Artist_14,Argentina,Amazon Music,Rock En Español,USUMG2681696,2709,274.15
2026-03-10 06:34:57.297297297,Artist_13,Spain,Amazon Music,Pop,USUMG2671510,873,458.51
2026-03-10 09:48:06.486486487,Artist_8,Spain,YouTube Music,Rock En Español,USUMG2668692,6371,185.67
2026-03-10 13:01:15.675675676,Artist_10,Spain,Amazon Music,Regional Mexican,USUMG2671744,1836,159.55
2026-03-10 16:14:24.864864865,Artist_9,Brazil,Apple Music,Latin Trap,USUMG2625810,3827,334.87
2026-03-10 19:27:34.054054054,Artist_18,Argentina,Apple Music,Rock En Español,USUMG2615126,6083,607.84
2026-03-10 22:40:43.243243243,Artist_2,Brazil,YouTube Music,Latin Trap,USUMG2640009,11626,218.89
2026-03-11 01:53:52.432432433,Artist_5,US-Latin,Spotify,Pop,USUMG2610192,7955,158.61
2026-03-11 05:07:01.621621622,Artist_5,Spain,Apple Music,Rock En Español,USUMG2646413,5740,230.36
2026-03-11 08:20:10.810810811,Artist_6,Brazil,Amazon Music,Reggaeton,USUMG2622816,5791,733.83
2026-03-11 11:33:20.000000000,Artist_19,Brazil,Spotify,Latin Trap,USUMG2649082,14686,340.64
2026-03-11 14:46:29.189189189,Artist_8,US-Latin,Spotify,Pop,USUMG2675048,1853,360.98
2026-03-11 17:59:38.378378379,Artist_16,Mexico,Apple Music,Reggaeton,USUMG2660940,105,253.31
2026-03-11 21:12:47.567567568,Artist_13,Argentina,Apple Music,Reggaeton,USUMG2642130,1686,290.83
2026-03-12 00:25:56.756756757,Artist_1,Mexico,Spotify,Reggaeton,USUMG2650142,17264,557.95
2026-03-12 03:39:05.945945946,Artist_20,Spain,Spotify,Reggaeton,USUMG2646468,5521,369.88
2026-03-12 06:52:15.135135135,Artist_17,Brazil,YouTube Music,Rock En Español,USUMG2640698,5121,1034.36
2026-03-12 10:05:24.324324324,Artist_7,US-Latin,Amazon Music,Rock En Español,USUMG2620655,4600,227.95
2026-03-12 13:18:33.513513514,Artist_13,US-Latin,YouTube Music,Rock En Español,USUMG2657897,181,824.15
2026-03-12 16:31:42.702702703,Artist_4,Argentina,Apple Music,Pop,USUMG2640075,6624,89.03
2026-03-12 19:44:51.891891892,Artist_4,Mexico,YouTube Music,Pop,USUMG2619359,2054,371.59
2026-03-12 22:58:01.081081081,Artist_6,Argentina,YouTube Music,Pop,USUMG2652056,5568,335.93
2026-03-13 02:11:10.270270270,Artist_19,Brazil,YouTube Music,Regional Mexican,USUMG2661831,4166,829.21
2026-03-13 05:24:19.459459460,Artist_12,Argentina,YouTube Music,Pop,USUMG2669191,2198,258.41
2026-03-13 08:37:28.648648649,Artist_7,US-Latin,Amazon Music,Rock En Español,USUMG2643272,822,1009.19
2026-03-13 11:50:37.837837838,Artist_10,US-Latin,Amazon Music,Rock En Español,USUMG2624671,595,78.92
2026-03-13 15:03:47.027027027,Artist_19,Spain,Spotify,Regional Mexican,USUMG2637048,9004,177.59
2026-03-13 18:16:56.216216216,Artist_7,Spain,Apple Music,Regional Mexican,USUMG2686274,12629,188.58
2026-03-13 21:30:05.405405406,Artist_3,Brazil,YouTube Music,Pop,USUMG2635963,5346,103.14
2026-03-14 00:43:14.594594595,Artist_13,Mexico,Spotify,Latin Trap,USUMG2653954,645,339.16
2026-03-14 03:56:23.783783784,Artist_13,Argentina,Spotify,Regional Mexican,USUMG2682309,2671,269.35
2026-03-14 07:09:32.972972973,Artist_18,Brazil,Spotify,Reggaeton,USUMG2610717,6627,678.97
2026-03-14 10:22:42.162162162,Artist_20,Spain,Amazon Music,Rock En Español,USUMG2621676,7666,113.16
2026-03-14 13:35:51.351351351,Artist_8,Argentina,YouTube Music,Reggaeton,USUMG2614434,729,1332.65
2026-03-14 16:49:00.540540541,Artist_9,Spain,YouTube Music,Rock En Español,USUMG2659810,100,969.13
2026-03-14 20:02:09.729729730,Artist_7,Argentina,Apple Music,Rock En Español,USUMG2614994,6326,203.64
2026-03-14 23:15:18.918918919,Artist_1,Mexico,YouTube Music,Regional Mexican,USUMG2614234,27648,0.0
2026-03-15 02:28:28.108108108,Artist_3,Brazil,YouTube Music,Regional Mexican,USUMG2679300,1568,206.25
2026-03-15 05:41:37.297297297,Artist_13,Argentina,Spotify,Reggaeton,USUMG2653949,164,527.36
2026-03-15 08:54:46.486486487,Artist_17,US-Latin,Apple Music,Rock En Español,USUMG2647405,3985,95.94
2026-03-15 12:07:55.675675676,Artist_1,US-Latin,YouTube Music,Reggaeton,USUMG2644872,9624,513.53
2026-03-15 15:21:04.864864865,Artist_6,Argentina,Amazon Music,Latin Trap,USUMG2652215,15906,241.35
2026-03-15 18:34:14.054054054,Artist_6,Argentina,YouTube Music,Reggaeton,USUMG2633185,4270,81.93
2026-03-15 21:47:23.243243243,Artist_12,Argentina,Spotify,Pop,USUMG2653442,3712,318.28
2026-03-16 01:00:32.432432433,Artist_13,US-Latin,Amazon Music,Reggaeton,USUMG2661759,544,331.5
2026-03-16 04:13:41.621621622,Artist_13,US-Latin,Spotify,Pop,USUMG2651153,4080,381.49
2026-03-16 07:26:50.810810811,Artist_15,Argentina,YouTube Music,Pop,USUMG2687535,2490,1019.32
2026-03-16 10:40:00.000000000,Artist_16,Spain,Amazon Music,Pop,USUMG2612581,4771,242.28
2026-03-16 13:53:09.189189189,Artist_11,Spain,Apple Music,Latin Trap,USUMG2661717,2561,293.45
2026-03-16 17:06:18.378378379,Artist_5,Mexico,Apple Music,Reggaeton,USUMG2612763,1474,89.5
2026-03-16 20:19:27.567567568,Artist_4,Brazil,Amazon Music,Reggaeton,USUMG2665480,598,437.38
2026-03-16 23:32:36.756756757,Artist_3,Spain,Amazon Music,Latin Trap,USUMG2648759,1991,300.01
2026-03-17 02:45:45.945945946,Artist_19,US-Latin,Spotify,Rock En Español,USUMG2686067,608,125.69
2026-03-17 05:58:55.135135135,Artist_20,Spain,Amazon Music,Regional Mexican,USUMG2635307,1073,366.54
2026-03-17 09:12:04.324324324,Artist_18,Mexico,Spotify,Reggaeton,USUMG2621064,21945,149.19
2026-03-17 12:25:13.513513514,Artist_15,Mexico,YouTube Music,Regional Mexican,USUMG2686848,3035,1227.07
2026-03-17 15:38:22.702702703,Artist_9,Brazil,Spotify,Latin Trap,USUMG2647548,3895,256.59
2026-03-17 18:51:31.891891892,Artist_17,Spain,Amazon Music,Rock En Español,USUMG2646945,10442,114.77
2026-03-17 22:04:41.081081081,Artist_14,US-Latin,Amazon Music,Rock En Español,USUMG2657937,27195,499.37
2026-03-18 01:17:50.270270270,Artist_15,US-Latin,YouTube Music,Rock En Español,USUMG2616476,4469,105.35
2026-03-18 04:30:59.459459460,Artist_1,Argentina,Amazon Music,Latin Trap,USUMG2661756,8469,646.74
2026-03-18 07:44:08.648648649,Artist_3,US-Latin,Amazon Music,Pop,USUMG2612382,2079,102.6
2026-03-18 10:57:17.837837838,Artist_16,Brazil,Apple Music,Pop,USUMG2659683,1924,560.16
2026-03-18 14:10:27.027027027,Artist_11,Brazil,Apple Music,Regional Mexican,USUMG2697999,2676,677.33
2026-03-18 17:23:36.216216216,Artist_12,US-Latin,YouTube Music,Pop,USUMG2655276,5681,922.13
2026-03-18 20:36:45.405405406,Artist_10,US-Latin,Spotify,Pop,USUMG2643402,5831,168.35
2026-03-18 23:49:54.594594595,Artist_16,Argentina,Apple Music,Rock En Español,USUMG2636946,1993,622.93
2026-03-19 03:03:03.783783784,Artist_8,US-Latin,Spotify,Rock En Español,USUMG2689698,814,718.6
2026-03-19 06:16:12.972972973,Artist_6,Argentina,Amazon Music,Regional Mexican,USUMG2683933,5103,191.7
2026-03-19 09:29:22.162162162,Artist_12,Argentina,Apple Music,Reggaeton,USUMG2632335,786,66.93
2026-03-19 12:42:31.351351352,Artist_8,US-Latin,YouTube Music,Regional Mexican,USUMG2655095,4419,101.03
2026-03-19 15:55:40.540540541,Artist_4,Mexico,YouTube Music,Regional Mexican,USUMG2689930,6011,103.87
2026-03-19 19:08:49.729729730,Artist_8,Mexico,YouTube Music,Latin Trap,USUMG2637197,6130,263.02
2026-03-19 22:21:58.918918919,Artist_18,Argentina,Apple Music,Latin Trap,USUMG2632010,7101,408.27
2026-03-20 01:35:08.108108108,Artist_5,US-Latin,Spotify,Regional Mexican,USUMG2634123,10412,223.33
2026-03-20 04:48:17.297297297,Artist_9,Mexico,Amazon Music,Regional Mexican,USUMG2697923,3565,366.29
2026-03-20 08:01:26.486486487,Artist_4,US-Latin,Spotify,Regional Mexican,USUMG2612890,6651,787.55
2026-03-20 11:14:35.675675676,Artist_17,US-Latin,Spotify,Pop,USUMG2618026,4927,196.49
2026-03-20 14:27:44.864864865,Artist_9,US-Latin,Amazon Music,Latin Trap,USUMG2674925,1132,302.56
2026-03-20 17:40:54.054054054,Artist_1,Spain,Amazon Music,Regional Mexican,USUMG2678842,230,509.45
2026-03-20 20:54:03.243243243,Artist_20,US-Latin,Apple Music,Rock En Español,USUMG2643665,1774,476.56
2026-03-21 00:07:12.432432433,Artist_13,Spain,Apple Music,Rock En Español,USUMG2619277,3026,495.68
2026-03-21 03:20:21.621621622,Artist_16,Argentina,Apple Music,Pop,USUMG2652239,4899,227.46
2026-03-21 06:33:30.810810811,Artist_13,Mexico,Apple Music,Pop,USUMG2657664,9584,574.01
2026-03-21 09:46:40.000000000,Artist_14,Mexico,Apple Music,Reggaeton,USUMG2658008,1192,367.05
2026-03-21 12:59:49.189189189,Artist_3,Mexico,Amazon Music,Reggaeton,USUMG2624683,770,112.36
2026-03-21 16:12:58.378378379,Artist_6,Mexico,Spotify,Reggaeton,USUMG2610670,16649,343.14
2026-03-21 19:26:07.567567568,Artist_18,Mexico,Apple Music,Pop,USUMG2699211,671,267.59
2026-03-21 22:39:16.756756757,Artist_19,Mexico,Apple Music,Pop,USUMG2627889,3355,35.74
2026-03-22 01:52:25.945945946,Artist_5,Mexico,Spotify,Pop,USUMG2665612,4504,1230.29
2026-03-22 05:05:35.135135135,Artist_15,Argentina,Apple Music,Rock En Español,USUMG2654535,3997,342.42
2026-03-22 08:18:44.324324324,Artist_2,US-Latin,Spotify,Pop,USUMG2688542,549,1160.43
2026-03-22 11:31:53.513513514,Artist_10,Brazil,Spotify,Rock En Español,USUMG2664319,393,449.76
2026-03-22 14:45:02.702702703,Artist_18,Spain,Amazon Music,Reggaeton,USUMG2631639,657,141.55
2026-03-22 17:58:11.891891892,Artist_13,Brazil,YouTube Music,Reggaeton,USUMG2674712,4504,124.46
2026-03-22 21:11:21.081081081,Artist_5,Brazil,Amazon Music,Reggaeton,USUMG2626633,4030,434.49
2026-03-23 00:24:30.270270270,Artist_1,US-Latin,YouTube Music,Regional Mexican,USUMG2644660,1431,385.79
2026-03-23 03:37:39.459459460,Artist_1,US-Latin,YouTube Music,Regional Mexican,USUMG2678975,5177,191.9
2026-03-23 06:50:48.648648649,Artist_18,US-Latin,YouTube Music,Latin Trap,USUMG2642172,8675,367.67
2026-03-23 10:03:57.837837838,Artist_15,Mexico,Apple Music,Latin Trap,USUMG2669197,312,1161.63
2026-03-23 13:17:07.027027027,Artist_17,Argentina,Amazon Music,Latin Trap,USUMG2668847,3547,1178.85
2026-03-23 16:30:16.216216216,Artist_11,Mexico,YouTube Music,Regional Mexican,USUMG2621577,5944,508.24
2026-03-23 19:43:25.405405406,Artist_17,Argentina,Spotify,Regional Mexican,USUMG2687299,1553,246.59
2026-03-23 22:56:34.594594595,Artist_13,Argentina,Apple Music,Latin Trap,USUMG2630176,1939,402.34
2026-03-24 02:09:43.783783784,Artist_1,Brazil,Amazon Music,Latin Trap,USUMG2654386,97080,0.0
2026-03-24 05:22:52.972972973,Artist_2,Brazil,YouTube Music,Pop,USUMG2673972,11510,534.82
2026-03-24 08:36:02.162162162,Artist_9,Argentina,Spotify,Latin Trap,USUMG2699791,8401,101.81
2026-03-24 11:49:11.351351352,Artist_3,Argentina,Amazon Music,Pop,USUMG2651003,4474,405.42
2026-03-24 15:02:20.540540541,Artist_1,Mexico,Amazon Music,Rock En Español,USUMG2629996,119700,0.0
2026-03-24 18:15:29.729729730,Artist_16,Mexico,Apple Music,Regional Mexican,USUMG2696598,2369,478.77
2026-03-24 21:28:38.918918919,Artist_6,Brazil,Amazon Music,Latin Trap,USUMG2645931,5221,159.93
2026-03-25 00:41:48.108108108,Artist_17,US-Latin,Apple Music,Regional Mexican,USUMG2645710,3238,822.54
2026-03-25 03:54:57.297297297,Artist_5,Argentina,YouTube Music,Regional Mexican,USUMG2644693,1153,340.24
2026-03-25 07:08:06.486486487,Artist_5,Mexico,Apple Music,Regional Mexican,USUMG2645740,6148,346.51
2026-03-25 10:21:15.675675676,Artist_6,Brazil,Spotify,Rock En Español,USUMG2687241,4164,525.83
2026-03-25 13:34:24.864864865,Artist_3,Mexico,Apple Music,Reggaeton,USUMG2686502,2320,163.61
2026-03-25 16:47:34.054054054,Artist_5,Argentina,Spotify,Latin Trap,USUMG2627374,12214,253.21
2026-03-25 20:00:43.243243243,Artist_5,Argentina,Apple Music,Reggaeton,USUMG2686674,205,734.47
2026-03-25 23:13:52.432432433,Artist_10,Spain,Amazon Music,Reggaeton,USUMG2691471,1997,76.16
2026-03-26 02:27:01.621621622,Artist_10,US-Latin,YouTube Music,Reggaeton,USUMG2655913,392,453.53
2026-03-26 05:40:10.810810811,Artist_19,Spain,Spotify,Regional Mexican,USUMG2676025,7373,177.59
2026-03-26 08:53:20.000000000,Artist_17,Brazil,Apple Music,Pop,USUMG2654516,6155,259.64
2026-03-26 12:06:29.189189189,Artist_14,Mexico,Apple Music,Regional Mexican,USUMG2697796,2112,153.14
2026-03-26 15:19:38.378378379,Artist_9,Brazil,Apple Music,Regional Mexican,USUMG2636069,5729,216.17
2026-03-26 18:32:47.567567568,Artist_14,Argentina,Amazon Music,Reggaeton,USUMG2666233,2620,320.12
2026-03-26 21:45:56.756756757,Artist_1,Spain,Amazon Music,Regional Mexican,USUMG2694811,7158,299.36
2026-03-27 00:59:05.945945946,Artist_19,Spain,Spotify,Reggaeton,USUMG2669049,3127,174.61
2026-03-27 04:12:15.135135135,Artist_13,Spain,Spotify,Pop,USUMG2649178,2757,35.11
2026-03-27 07:25:24.324324324,Artist_13,Brazil,Amazon Music,Latin Trap,USUMG2642821,13746,156.86
2026-03-27 10:38:33.513513514,Artist_4,Argentina,Spotify,Reggaeton,USUMG2661727,1544,164.73
2026-03-27 13:51:42.702702703,Artist_1,Mexico,YouTube Music,Pop,USUMG2670935,17784,535.23
2026-03-27 17:04:51.891891892,Artist_17,Mexico,YouTube Music,Latin Trap,USUMG2626999,4491,146.21
2026-03-27 20:18:01.081081081,Artist_8,Brazil,Amazon Music,Rock En Español,USUMG2672522,17521,187.59
2026-03-27 23:31:10.270270270,Artist_2,Spain,Spotify,Reggaeton,USUMG2648712,2472,729.46
2026-03-28 02:44:19.459459460,Artist_8,US-Latin,Apple Music,Reggaeton,USUMG2674551,420,249.79
2026-03-28 05:57:28.648648649,Artist_7,Brazil,YouTube Music,Rock En Español,USUMG2650172,36924,452.32
2026-03-28 09:10:37.837837838,Artist_2,Brazil,Amazon Music,Rock En Español,USUMG2643722,3625,144.81
2026-03-28 12:23:47.027027027,Artist_3,Argentina,Spotify,Reggaeton,USUMG2620625,983,730.44
2026-03-28 15:36:56.216216216,Artist_18,Mexico,Amazon Music,Rock En Español,USUMG2677165,5466,325.95
2026-03-28 18:50:05.405405406,Artist_12,Brazil,Apple Music,Regional Mexican,USUMG2686509,30582,94.52
2026-03-28 22:03:14.594594595,Artist_1,Brazil,YouTube Music,Latin Trap,USUMG2616859,46575,0.0
2026-03-29 01:16:23.783783784,Artist_12,Spain,Amazon Music,Latin Trap,USUMG2651609,2290,284.58
2026-03-29 04:29:32.972972973,Artist_5,Spain,Amazon Music,Latin Trap,USUMG2653307,2659,666.64
2026-03-29 07:42:42.162162162,Artist_17,US-Latin,Amazon Music,Regional Mexican,USUMG2631839,711,786.06
2026-03-29 10:55:51.351351352,Artist_16,Argentina,Apple Music,Rock En Español,USUMG2637216,10839,244.88
2026-03-29 14:09:00.540540541,Artist_15,US-Latin,Amazon Music,Pop,USUMG2662953,2779,372.28
2026-03-29 17:22:09.729729730,Artist_15,Spain,Apple Music,Rock En Español,USUMG2694481,2549,346.55
2026-03-29 20:35:18.918918919,Artist_5,Mexico,Apple Music,Reggaeton,USUMG2670593,5489,884.94
2026-03-29 23:48:28.108108108,Artist_14,Spain,Apple Music,Latin Trap,USUMG2682075,3017,160.92
2026-03-30 03:01:37.297297297,Artist_2,Argentina,YouTube Music,Rock En Español,USUMG2659522,5323,81.71
2026-03-30 06:14:46.486486487,Artist_11,Spain,YouTube Music,Pop,USUMG2614886,417,284.67
2026-03-30 09:27:55.675675676,Artist_19,Argentina,Amazon Music,Reggaeton,USUMG2617485,8502,153.54
2026-03-30 12:41:04.864864865,Artist_7,Argentina,Amazon Music,Regional Mexican,USUMG2641455,14209,294.57
2026-03-30 15:54:14.054054054,Artist_6,Argentina,YouTube Music,Regional Mexican,USUMG2626767,5331,842.92
2026-03-30 19:07:23.243243243,Artist_2,Argentina,Spotify,Pop,USUMG2638453,15557,415.75
2026-03-30 22:20:32.432432433,Artist_6,Argentina,YouTube Music,Reggaeton,USUMG2686280,921,445.44
2026-03-31 01:33:41.621621622,Artist_18,Mexico,Apple Music,Latin Trap,USUMG2663442,3344,276.04
2026-03-31 04:46:50.810810811,Artist_2,US-Latin,YouTube Music,Rock En Español,USUMG2661877,4704,194.52
2026-03-31 08:00:00.000000000,Artist_18,Brazil,Apple Music,Reggaeton,USUMG2622226,4458,348.25
2026-03-31 11:13:09.189189189,Artist_15,US-Latin,Amazon Music,Regional Mexican,USUMG2632588,2666,187.27
2026-03-31 14:26:18.378378379,Artist_19,Argentina,Spotify,Pop,USUMG2688976,2163,452.55
2026-03-31 17:39:27.567567568,Artist_2,Mexico,Amazon Music,Pop,USUMG2641709,778,129.56
2026-03-31 20:52:36.756756757,Artist_20,Spain,Apple Music,Rock En Español,USUMG2657788,2585,161.85
2026-04-01 00:05:45.945945946,Artist_6,Mexico,Apple Music,Pop,USUMG2698031,987,260.16
2026-04-01 03:18:55.135135135,Artist_1,Argentina,Apple Music,Pop,USUMG2647019,6728,213.55
2026-04-01 06:32:04.324324325,Artist_15,Mexico,Spotify,Reggaeton,USUMG2654948,1271,373.84
2026-04-01 09:45:13.513513514,Artist_10,Mexico,YouTube Music,Latin Trap,USUMG2675133,401,1552.06
2026-04-01 12:58:22.702702703,Artist_19,Argentina,Amazon Music,Rock En Español,USUMG2676458,4118,721.76
2026-04-01 16:11:31.891891892,Artist_17,Mexico,Amazon Music,Reggaeton,USUMG2637526,4622,611.69
2026-04-01 19:24:41.081081081,Artist_5,Brazil,YouTube Music,Latin Trap,USUMG2683493,10375,60.24
2026-04-01 22:37:50.270270270,Artist_4,Brazil,Amazon Music,Reggaeton,USUMG2662198,4401,508.05
2026-04-02 01:50:59.459459460,Artist_10,Mexico,Spotify,Reggaeton,USUMG2653395,2219,518.28
2026-04-02 05:04:08.648648649,Artist_17,Spain,Amazon Music,Pop,USUMG2634031,8223,461.97
2026-04-02 08:17:17.837837838,Artist_10,Argentina,Apple Music,Latin Trap,USUMG2685542,3985,166.68
2026-04-02 11:30:27.027027027,Artist_17,Brazil,YouTube Music,Rock En Español,USUMG2647701,512,379.61
2026-04-02 14:43:36.216216216,Artist_20,Spain,Spotify,Rock En Español,USUMG2635939,4271,444.81
2026-04-02 17:56:45.405405406,Artist_5,Mexico,YouTube Music,Latin Trap,USUMG2659145,12030,235.26
2026-04-02 21:09:54.594594595,Artist_2,Spain,Spotify,Pop,USUMG2630324,2623,479.81
2026-04-03 00:23:03.783783784,Artist_6,US-Latin,Apple Music,Regional Mexican,USUMG2632867,1857,566.75
2026-04-03 03:36:12.972972973,Artist_2,Brazil,YouTube Music,Reggaeton,USUMG2610203,874,290.41
2026-04-03 06:49:22.162162162,Artist_13,Mexico,Amazon Music,Pop,USUMG2626544,921,134.22
2026-04-03 10:02:31.351351352,Artist_11,Argentina,Spotify,Latin Trap,USUMG2625899,2934,59.92
2026-04-03 13:15:40.540540541,Artist_11,Mexico,YouTube Music,Reggaeton,USUMG2639063,4627,271.92
2026-04-03 16:28:49.729729730,Artist_16,Argentina,Amazon Music,Rock En Español,USUMG2613748,520,140.84
2026-04-03 19:41:58.918918919,Artist_11,Mexico,YouTube Music,Regional Mexican,USUMG2676629,14131,233.77
2026-04-03 22:55:08.108108108,Artist_19,Spain,YouTube Music,Rock En Español,USUMG2690764,7135,440.73
2026-04-04 02:08:17.297297297,Artist_15,Spain,YouTube Music,Latin Trap,USUMG2630884,4516,441.69
2026-04-04 05:21:26.486486487,Artist_16,Spain,Spotify,Reggaeton,USUMG2635183,8914,231.14
2026-04-04 08:34:35.675675676,Artist_11,US-Latin,Amazon Music,Latin Trap,USUMG2691570,517,164.57
2026-04-04 11:47:44.864864865,Artist_16,Argentina,Apple Music,Reggaeton,USUMG2681246,3339,267.36
2026-04-04 15:00:54.054054054,Artist_8,Spain,Spotify,Pop,USUMG2629259,5072,809.13
2026-04-04 18:14:03.243243243,Artist_4,US-Latin,Spotify,Regional Mexican,USUMG2645959,8920,46.73
2026-04-04 21:27:12.432432433,Artist_8,Argentina,Spotify,Pop,USUMG2643457,7750,235.92
2026-04-05 00:40:21.621621622,Artist_4,Mexico,Apple Music,Pop,USUMG2695679,1722,118.28
2026-04-05 03:53:30.810810811,Artist_3,US-Latin,Amazon Music,Latin Trap,USUMG2612103,14240,620.19
2026-04-05 07:06:40.000000000,Artist_3,Brazil,Amazon Music,Regional Mexican,USUMG2675901,763,437.02
2026-04-05 10:19:49.189189189,Artist_18,US-Latin,Amazon Music,Reggaeton,USUMG2654535,10502,359.26
2026-04-05 13:32:58.378378379,Artist_19,US-Latin,YouTube Music,Reggaeton,USUMG2626103,17792,150.92
2026-04-05 16:46:07.567567568,Artist_19,Argentina,YouTube Music,Rock En Español,USUMG2688278,1074,117.38
2026-04-05 19:59:16.756756757,Artist_5,Mexico,YouTube Music,Reggaeton,USUMG2622391,6501,436.58
2026-04-05 23:12:25.945945946,Artist_18,Brazil,Apple Music,Latin Trap,USUMG2638901,305,314.34
2026-04-06 02:25:35.135135135,Artist_10,Spain,YouTube Music,Pop,USUMG2691159,2699,157.32
2026-04-06 05:38:44.324324325,Artist_6,Spain,Apple Music,Pop,USUMG2677914,3731,320.32
2026-04-06 08:51:53.513513514,Artist_1,US-Latin,Amazon Music,Pop,USUMG2660357,4445,273.56
2026-04-06 12:05:02.702702703,Artist_5,Argentina,YouTube Music,Regional Mexican,USUMG2696908,13839,651.57
2026-04-06 15:18:11.891891892,Artist_9,Argentina,YouTube Music,Reggaeton,USUMG2648437,5677,470.45
2026-04-06 18:31:21.081081081,Artist_12,Spain,Spotify,Latin Trap,USUMG2645503,3381,288.08
2026-04-06 21:44:30.270270270,Artist_14,Brazil,Apple Music,Regional Mexican,USUMG2685403,8395,384.34
2026-04-07 00:57:39.459459460,Artist_2,Mexico,Amazon Music,Rock En Español,USUMG2651258,15132,444.25
2026-04-07 04:10:48.648648649,Artist_17,Brazil,Spotify,Latin Trap,USUMG2643724,211,333.52
2026-04-07 07:23:57.837837838,Artist_14,Mexico,Spotify,Latin Trap,USUMG2674286,20333,87.55
2026-04-07 10:37:07.027027027,Artist_13,Spain,Amazon Music,Latin Trap,USUMG2684842,550,786.63
2026-04-07 13:50:16.216216216,Artist_9,Mexico,Spotify,Pop,USUMG2624908,8520,1288.65
2026-04-07 17:03:25.405405406,Artist_15,Argentina,Apple Music,Latin Trap,USUMG2660626,1744,748.79
2026-04-07 20:16:34.594594595,Artist_15,US-Latin,Apple Music,Reggaeton,USUMG2647228,808,673.7
2026-04-07 23:29:43.783783784,Artist_11,US-Latin,YouTube Music,Latin Trap,USUMG2633386,2997,239.64
2026-04-08 02:42:52.972972973,Artist_16,Spain,Spotify,Pop,USUMG2656754,5263,904.45
2026-04-08 05:56:02.162162162,Artist_17,Argentina,YouTube Music,Latin Trap,USUMG2638302,2497,436.85
2026-04-08 09:09:11.351351352,Artist_4,Brazil,Spotify,Rock En Español,USUMG2670815,380,688.25
2026-04-08 12:22:20.540540541,Artist_1,Argentina,Apple Music,Rock En Español,USUMG2694748,4674,387.15
2026-04-08 15:35:29.729729730,Artist_8,US-Latin,Apple Music,Pop,USUMG2673344,11734,117.86
2026-04-08 18:48:38.918918919,Artist_17,US-Latin,Apple Music,Reggaeton,USUMG2645618,2516,295.67
2026-04-08 22:01:48.108108108,Artist_3,Argentina,Spotify,Reggaeton,USUMG2686234,1318,585.78
2026-04-09 01:14:57.297297297,Artist_20,Argentina,Apple Music,Regional Mexican,USUMG2671114,3022,241.98
2026-04-09 04:28:06.486486487,Artist_15,US-Latin,Spotify,Pop,USUMG2680130,347,393.96
2026-04-09 07:41:15.675675676,Artist_15,Brazil,YouTube Music,Latin Trap,USUMG2635525,8687,237.93
2026-04-09 10:54:24.864864865,Artist_14,Spain,Spotify,Pop,USUMG2689818,8853,178.66
2026-04-09 14:07:34.054054054,Artist_14,Spain,YouTube Music,Regional Mexican,USUMG2624334,4533,6.52
2026-04-09 17:20:43.243243243,Artist_2,Argentina,Spotify,Pop,USUMG2672767,2277,33.5
2026-04-09 20:33:52.432432433,Artist_13,Spain,YouTube Music,Pop,USUMG2616644,8141,143.01
2026-04-09 23:47:01.621621622,Artist_14,US-Latin,Apple Music,Regional Mexican,USUMG2642933,4144,218.09
2026-04-10 03:00:10.810810811,Artist_19,US-Latin,YouTube Music,Reggaeton,USUMG2653469,8841,723.19
2026-04-10 06:13:20.000000000,Artist_7,Argentina,Apple Music,Latin Trap,USUMG2643687,5091,146.78
2026-04-10 09:26:29.189189189,Artist_3,Argentina,Apple Music,Regional Mexican,USUMG2662656,7771,141.81
2026-04-10 12:39:38.378378379,Artist_15,Argentina,YouTube Music,Rock En Español,USUMG2627375,4663,1079.97
2026-04-10 15:52:47.567567568,Artist_14,Brazil,Spotify,Reggaeton,USUMG2675206,2773,652.07
2026-04-10 19:05:56.756756757,Artist_11,Spain,Spotify,Rock En Español,USUMG2646607,15943,1874.84
2026-04-10 22:19:05.945945946,Artist_15,Argentina,Amazon Music,Reggaeton,USUMG2693178,3994,522.71
2026-04-11 01:32:15.135135135,Artist_13,Mexico,Spotify,Latin Trap,USUMG2633993,4745,154.23
2026-04-11 04:45:24.324324325,Artist_18,Mexico,Amazon Music,Latin Trap,USUMG2654386,1345,18.17
2026-04-11 07:58:33.513513514,Artist_6,US-Latin,Spotify,Pop,USUMG2656287,5012,420.75
2026-04-11 11:11:42.702702703,Artist_3,Spain,Spotify,Rock En Español,USUMG2696724,4338,1037.86
